road_link_id,from_node_id,to_node_id,time_period,volume,CA,CD,queue,queue_percentage,travel_time,waiting_time_in_sec,speed,notes
13,26,27,0742:00_0743:00,2.000,83.000,81.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0743:00_0744:00,2.000,85.000,83.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0744:00_0745:00,2.000,89.000,85.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0745:00_0746:00,4.000,91.000,89.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0746:00_0747:00,2.000,93.000,91.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0747:00_0748:00,2.000,96.000,93.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0748:00_0749:00,3.000,98.000,96.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0749:00_0750:00,2.000,101.000,98.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0750:00_0751:00,3.000,105.000,101.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0751:00_0752:00,4.000,106.000,105.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0752:00_0753:00,1.000,109.000,106.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0753:00_0754:00,3.000,112.000,109.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0754:00_0755:00,3.000,113.000,112.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0755:00_0756:00,1.000,116.000,113.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0756:00_0757:00,3.000,119.000,116.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0757:00_0758:00,3.000,123.000,119.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0758:00_0759:00,4.000,124.000,123.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0759:00_0800:00,1.000,127.000,124.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0800:00_0801:00,3.000,129.000,127.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0801:00_0802:00,2.000,131.000,129.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0802:00_0803:00,2.000,134.000,131.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0803:00_0804:00,3.000,137.000,134.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0804:00_0805:00,3.000,140.000,137.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0805:00_0806:00,3.000,141.000,140.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0806:00_0807:00,1.000,144.000,141.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0807:00_0808:00,3.000,146.000,144.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0808:00_0809:00,2.000,150.000,146.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0809:00_0810:00,4.000,151.000,150.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0810:00_0811:00,1.000,155.000,151.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0811:00_0812:00,4.000,155.000,155.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0812:00_0813:00,0.000,159.000,155.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0813:00_0814:00,4.000,161.000,159.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0814:00_0815:00,2.000,163.000,161.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0815:00_0816:00,2.000,166.000,163.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0816:00_0817:00,3.000,169.000,166.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0817:00_0818:00,3.000,172.000,169.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0818:00_0819:00,3.000,173.000,172.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0819:00_0820:00,1.000,177.000,173.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0820:00_0821:00,4.000,180.000,177.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0821:00_0822:00,3.000,182.000,180.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0822:00_0823:00,2.000,184.000,182.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0823:00_0824:00,2.000,187.000,184.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0824:00_0825:00,3.000,191.000,187.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0825:00_0826:00,4.000,193.000,191.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0826:00_0827:00,2.000,195.000,193.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0827:00_0828:00,2.000,199.000,195.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0828:00_0829:00,4.000,203.000,199.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0829:00_0830:00,4.000,203.000,203.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0830:00_0831:00,0.000,206.000,203.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0831:00_0832:00,3.000,209.000,206.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0832:00_0833:00,3.000,212.000,209.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0833:00_0834:00,3.000,232.000,212.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0834:00_0835:00,20.000,251.000,232.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0835:00_0836:00,19.000,269.000,251.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0836:00_0837:00,18.000,288.000,269.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0837:00_0838:00,19.000,308.000,288.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0838:00_0839:00,20.000,327.000,308.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0839:00_0840:00,19.000,335.000,327.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0840:00_0841:00,8.000,345.000,335.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0841:00_0842:00,10.000,364.000,345.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0842:00_0843:00,19.000,383.000,364.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0843:00_0844:00,19.000,402.000,383.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0844:00_0845:00,19.000,421.000,402.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0845:00_0846:00,19.000,440.000,421.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0846:00_0847:00,19.000,460.000,440.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0847:00_0848:00,20.000,477.000,460.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0848:00_0849:00,17.000,479.000,477.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0849:00_0850:00,2.000,498.000,479.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0850:00_0851:00,19.000,516.000,498.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0851:00_0852:00,18.000,536.000,516.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0852:00_0853:00,20.000,555.000,536.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0853:00_0854:00,19.000,574.000,555.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0854:00_0855:00,19.000,594.000,574.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0855:00_0856:00,20.000,613.000,594.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0856:00_0857:00,19.000,613.000,613.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0857:00_0858:00,0.000,631.000,613.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0858:00_0859:00,18.000,650.000,631.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0859:00_0900:00,19.000,670.000,650.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0900:00_0901:00,20.000,689.000,670.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0901:00_0902:00,19.000,700.000,689.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0902:00_0903:00,11.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0903:00_0904:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0904:00_0905:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0905:00_0906:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0906:00_0907:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0907:00_0908:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0908:00_0909:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0909:00_0910:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0910:00_0911:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0911:00_0912:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0912:00_0913:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0913:00_0914:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0914:00_0915:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0915:00_0916:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0916:00_0917:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0917:00_0918:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0918:00_0919:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0919:00_0920:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0920:00_0921:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0921:00_0922:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0922:00_0923:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0923:00_0924:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0924:00_0925:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0925:00_0926:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0926:00_0927:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0927:00_0928:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0928:00_0929:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0929:00_0930:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0930:00_0931:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0931:00_0932:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0932:00_0933:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0933:00_0934:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0934:00_0935:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0935:00_0936:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0936:00_0937:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0937:00_0938:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0938:00_0939:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0939:00_0940:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0940:00_0941:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0941:00_0942:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0942:00_0943:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0943:00_0944:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0944:00_0945:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0945:00_0946:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0946:00_0947:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0947:00_0948:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0948:00_0949:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0949:00_0950:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0950:00_0951:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0951:00_0952:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0952:00_0953:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0953:00_0954:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0954:00_0955:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0955:00_0956:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0956:00_0957:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0957:00_0958:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0958:00_0959:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
13,26,27,0959:00_1000:00,0.000,700.000,700.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0700:00_0701:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,simulation-based
14,28,29,0701:00_0702:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0702:00_0703:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0703:00_0704:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0704:00_0705:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0705:00_0706:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0706:00_0707:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0707:00_0708:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0708:00_0709:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0709:00_0710:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0710:00_0711:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0711:00_0712:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0712:00_0713:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0713:00_0714:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0714:00_0715:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0715:00_0716:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0716:00_0717:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0717:00_0718:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0718:00_0719:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0719:00_0720:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0720:00_0721:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0721:00_0722:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0722:00_0723:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0723:00_0724:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0724:00_0725:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0725:00_0726:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0726:00_0727:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0727:00_0728:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0728:00_0729:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0729:00_0730:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0730:00_0731:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0731:00_0732:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0732:00_0733:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0733:00_0734:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0734:00_0735:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0735:00_0736:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0736:00_0737:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0737:00_0738:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0738:00_0739:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0739:00_0740:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0740:00_0741:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0741:00_0742:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0742:00_0743:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0743:00_0744:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0744:00_0745:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0745:00_0746:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0746:00_0747:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0747:00_0748:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0748:00_0749:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0749:00_0750:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0750:00_0751:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0751:00_0752:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0752:00_0753:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0753:00_0754:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0754:00_0755:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0755:00_0756:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0756:00_0757:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0757:00_0758:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0758:00_0759:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0759:00_0800:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0800:00_0801:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0801:00_0802:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0802:00_0803:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0803:00_0804:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0804:00_0805:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0805:00_0806:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0806:00_0807:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0807:00_0808:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0808:00_0809:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0809:00_0810:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0810:00_0811:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0811:00_0812:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0812:00_0813:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0813:00_0814:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0814:00_0815:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0815:00_0816:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0816:00_0817:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0817:00_0818:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0818:00_0819:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0819:00_0820:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0820:00_0821:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0821:00_0822:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0822:00_0823:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0823:00_0824:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0824:00_0825:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0825:00_0826:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0826:00_0827:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0827:00_0828:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0828:00_0829:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0829:00_0830:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0830:00_0831:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0831:00_0832:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0832:00_0833:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0833:00_0834:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0834:00_0835:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0835:00_0836:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0836:00_0837:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0837:00_0838:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0838:00_0839:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0839:00_0840:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0840:00_0841:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0841:00_0842:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0842:00_0843:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0843:00_0844:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0844:00_0845:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0845:00_0846:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0846:00_0847:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0847:00_0848:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0848:00_0849:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0849:00_0850:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0850:00_0851:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0851:00_0852:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0852:00_0853:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0853:00_0854:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0854:00_0855:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0855:00_0856:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0856:00_0857:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0857:00_0858:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0858:00_0859:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
14,28,29,0859:00_0900:00,0.000,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
