from_node_id,to_node_id,time_window,time_interval,travel_time_delta,capacity,cycle_length
43,86,0700:00_0700:03,-1,-1,1.619292,60
43,87,0700:03_0700:05,-1,-1,1.619292,60
43,88,0700:03_0700:05,-1,-1,1.619292,60
55,89,0700:00_0700:03,-1,-1,1.619292,60
55,90,0700:03_0700:05,-1,-1,1.619292,60
55,91,0700:03_0700:05,-1,-1,1.619292,60
15,83,0700:05_0700:18,-1,-1,1.709253,60
15,84,0700:05_0700:18,-1,-1,6.47717,60
15,85,0700:05_0700:18,-1,-1,6.47717,60
3,80,0700:05_0700:18,-1,-1,1.619292,60
3,81,0700:05_0700:18,-1,-1,6.47717,60
3,82,0700:05_0700:18,-1,-1,6.47717,60
43,86,0700:30_0700:33,-1,-1,1.619292,60
43,87,0700:33_0700:35,-1,-1,1.619292,60
43,88,0700:33_0700:35,-1,-1,1.619292,60
55,89,0700:30_0700:33,-1,-1,1.619292,60
55,90,0700:33_0700:35,-1,-1,1.619292,60
55,91,0700:33_0700:35,-1,-1,1.619292,60
15,83,0700:35_0700:48,-1,-1,1.709253,60
15,84,0700:35_0700:48,-1,-1,6.47717,60
15,85,0700:35_0700:48,-1,-1,6.47717,60
3,80,0700:35_0700:48,-1,-1,1.619292,60
3,81,0700:35_0700:48,-1,-1,6.47717,60
3,82,0700:35_0700:48,-1,-1,6.47717,60
43,86,0701:00_0701:03,-1,-1,1.619292,60
43,87,0701:03_0701:05,-1,-1,1.619292,60
43,88,0701:03_0701:05,-1,-1,1.619292,60
55,89,0701:00_0701:03,-1,-1,1.619292,60
55,90,0701:03_0701:05,-1,-1,1.619292,60
55,91,0701:03_0701:05,-1,-1,1.619292,60
15,83,0701:05_0701:18,-1,-1,1.709253,60
15,84,0701:05_0701:18,-1,-1,6.47717,60
15,85,0701:05_0701:18,-1,-1,6.47717,60
3,80,0701:05_0701:18,-1,-1,1.619292,60
3,81,0701:05_0701:18,-1,-1,6.47717,60
3,82,0701:05_0701:18,-1,-1,6.47717,60
43,86,0701:30_0701:33,-1,-1,1.619292,60
43,87,0701:33_0701:35,-1,-1,1.619292,60
43,88,0701:33_0701:35,-1,-1,1.619292,60
55,89,0701:30_0701:33,-1,-1,1.619292,60
55,90,0701:33_0701:35,-1,-1,1.619292,60
55,91,0701:33_0701:35,-1,-1,1.619292,60
15,83,0701:35_0701:48,-1,-1,1.709253,60
15,84,0701:35_0701:48,-1,-1,6.47717,60
15,85,0701:35_0701:48,-1,-1,6.47717,60
3,80,0701:35_0701:48,-1,-1,1.619292,60
3,81,0701:35_0701:48,-1,-1,6.47717,60
3,82,0701:35_0701:48,-1,-1,6.47717,60
43,86,0702:00_0702:03,-1,-1,1.619292,60
43,87,0702:03_0702:05,-1,-1,1.619292,60
43,88,0702:03_0702:05,-1,-1,1.619292,60
55,89,0702:00_0702:03,-1,-1,1.619292,60
55,90,0702:03_0702:05,-1,-1,1.619292,60
55,91,0702:03_0702:05,-1,-1,1.619292,60
15,83,0702:05_0702:18,-1,-1,1.709253,60
15,84,0702:05_0702:18,-1,-1,6.47717,60
15,85,0702:05_0702:18,-1,-1,6.47717,60
3,80,0702:05_0702:18,-1,-1,1.619292,60
3,81,0702:05_0702:18,-1,-1,6.47717,60
3,82,0702:05_0702:18,-1,-1,6.47717,60
43,86,0702:30_0702:33,-1,-1,1.619292,60
43,87,0702:33_0702:35,-1,-1,1.619292,60
43,88,0702:33_0702:35,-1,-1,1.619292,60
55,89,0702:30_0702:33,-1,-1,1.619292,60
55,90,0702:33_0702:35,-1,-1,1.619292,60
55,91,0702:33_0702:35,-1,-1,1.619292,60
15,83,0702:35_0702:48,-1,-1,1.709253,60
15,84,0702:35_0702:48,-1,-1,6.47717,60
15,85,0702:35_0702:48,-1,-1,6.47717,60
3,80,0702:35_0702:48,-1,-1,1.619292,60
3,81,0702:35_0702:48,-1,-1,6.47717,60
3,82,0702:35_0702:48,-1,-1,6.47717,60
43,86,0703:00_0703:03,-1,-1,1.619292,60
43,87,0703:03_0703:05,-1,-1,1.619292,60
43,88,0703:03_0703:05,-1,-1,1.619292,60
55,89,0703:00_0703:03,-1,-1,1.619292,60
55,90,0703:03_0703:05,-1,-1,1.619292,60
55,91,0703:03_0703:05,-1,-1,1.619292,60
15,83,0703:05_0703:18,-1,-1,1.709253,60
15,84,0703:05_0703:18,-1,-1,6.47717,60
15,85,0703:05_0703:18,-1,-1,6.47717,60
3,80,0703:05_0703:18,-1,-1,1.619292,60
3,81,0703:05_0703:18,-1,-1,6.47717,60
3,82,0703:05_0703:18,-1,-1,6.47717,60
43,86,0703:30_0703:33,-1,-1,1.619292,60
43,87,0703:33_0703:35,-1,-1,1.619292,60
43,88,0703:33_0703:35,-1,-1,1.619292,60
55,89,0703:30_0703:33,-1,-1,1.619292,60
55,90,0703:33_0703:35,-1,-1,1.619292,60
55,91,0703:33_0703:35,-1,-1,1.619292,60
15,83,0703:35_0703:48,-1,-1,1.709253,60
15,84,0703:35_0703:48,-1,-1,6.47717,60
15,85,0703:35_0703:48,-1,-1,6.47717,60
3,80,0703:35_0703:48,-1,-1,1.619292,60
3,81,0703:35_0703:48,-1,-1,6.47717,60
3,82,0703:35_0703:48,-1,-1,6.47717,60
43,86,0704:00_0704:03,-1,-1,1.619292,60
43,87,0704:03_0704:05,-1,-1,1.619292,60
43,88,0704:03_0704:05,-1,-1,1.619292,60
55,89,0704:00_0704:03,-1,-1,1.619292,60
55,90,0704:03_0704:05,-1,-1,1.619292,60
55,91,0704:03_0704:05,-1,-1,1.619292,60
15,83,0704:05_0704:18,-1,-1,1.709253,60
15,84,0704:05_0704:18,-1,-1,6.47717,60
15,85,0704:05_0704:18,-1,-1,6.47717,60
3,80,0704:05_0704:18,-1,-1,1.619292,60
3,81,0704:05_0704:18,-1,-1,6.47717,60
3,82,0704:05_0704:18,-1,-1,6.47717,60
43,86,0704:30_0704:33,-1,-1,1.619292,60
43,87,0704:33_0704:35,-1,-1,1.619292,60
43,88,0704:33_0704:35,-1,-1,1.619292,60
55,89,0704:30_0704:33,-1,-1,1.619292,60
55,90,0704:33_0704:35,-1,-1,1.619292,60
55,91,0704:33_0704:35,-1,-1,1.619292,60
15,83,0704:35_0704:48,-1,-1,1.709253,60
15,84,0704:35_0704:48,-1,-1,6.47717,60
15,85,0704:35_0704:48,-1,-1,6.47717,60
3,80,0704:35_0704:48,-1,-1,1.619292,60
3,81,0704:35_0704:48,-1,-1,6.47717,60
3,82,0704:35_0704:48,-1,-1,6.47717,60
43,86,0705:00_0705:03,-1,-1,1.619292,60
43,87,0705:03_0705:05,-1,-1,1.619292,60
43,88,0705:03_0705:05,-1,-1,1.619292,60
55,89,0705:00_0705:03,-1,-1,1.619292,60
55,90,0705:03_0705:05,-1,-1,1.619292,60
55,91,0705:03_0705:05,-1,-1,1.619292,60
15,83,0705:05_0705:18,-1,-1,1.709253,60
15,84,0705:05_0705:18,-1,-1,6.47717,60
15,85,0705:05_0705:18,-1,-1,6.47717,60
3,80,0705:05_0705:18,-1,-1,1.619292,60
3,81,0705:05_0705:18,-1,-1,6.47717,60
3,82,0705:05_0705:18,-1,-1,6.47717,60
43,86,0705:30_0705:33,-1,-1,1.619292,60
43,87,0705:33_0705:35,-1,-1,1.619292,60
43,88,0705:33_0705:35,-1,-1,1.619292,60
55,89,0705:30_0705:33,-1,-1,1.619292,60
55,90,0705:33_0705:35,-1,-1,1.619292,60
55,91,0705:33_0705:35,-1,-1,1.619292,60
15,83,0705:35_0705:48,-1,-1,1.709253,60
15,84,0705:35_0705:48,-1,-1,6.47717,60
15,85,0705:35_0705:48,-1,-1,6.47717,60
3,80,0705:35_0705:48,-1,-1,1.619292,60
3,81,0705:35_0705:48,-1,-1,6.47717,60
3,82,0705:35_0705:48,-1,-1,6.47717,60
43,86,0706:00_0706:03,-1,-1,1.619292,60
43,87,0706:03_0706:05,-1,-1,1.619292,60
43,88,0706:03_0706:05,-1,-1,1.619292,60
55,89,0706:00_0706:03,-1,-1,1.619292,60
55,90,0706:03_0706:05,-1,-1,1.619292,60
55,91,0706:03_0706:05,-1,-1,1.619292,60
15,83,0706:05_0706:18,-1,-1,1.709253,60
15,84,0706:05_0706:18,-1,-1,6.47717,60
15,85,0706:05_0706:18,-1,-1,6.47717,60
3,80,0706:05_0706:18,-1,-1,1.619292,60
3,81,0706:05_0706:18,-1,-1,6.47717,60
3,82,0706:05_0706:18,-1,-1,6.47717,60
43,86,0706:30_0706:33,-1,-1,1.619292,60
43,87,0706:33_0706:35,-1,-1,1.619292,60
43,88,0706:33_0706:35,-1,-1,1.619292,60
55,89,0706:30_0706:33,-1,-1,1.619292,60
55,90,0706:33_0706:35,-1,-1,1.619292,60
55,91,0706:33_0706:35,-1,-1,1.619292,60
15,83,0706:35_0706:48,-1,-1,1.709253,60
15,84,0706:35_0706:48,-1,-1,6.47717,60
15,85,0706:35_0706:48,-1,-1,6.47717,60
3,80,0706:35_0706:48,-1,-1,1.619292,60
3,81,0706:35_0706:48,-1,-1,6.47717,60
3,82,0706:35_0706:48,-1,-1,6.47717,60
43,86,0707:00_0707:03,-1,-1,1.619292,60
43,87,0707:03_0707:05,-1,-1,1.619292,60
43,88,0707:03_0707:05,-1,-1,1.619292,60
55,89,0707:00_0707:03,-1,-1,1.619292,60
55,90,0707:03_0707:05,-1,-1,1.619292,60
55,91,0707:03_0707:05,-1,-1,1.619292,60
15,83,0707:05_0707:18,-1,-1,1.709253,60
15,84,0707:05_0707:18,-1,-1,6.47717,60
15,85,0707:05_0707:18,-1,-1,6.47717,60
3,80,0707:05_0707:18,-1,-1,1.619292,60
3,81,0707:05_0707:18,-1,-1,6.47717,60
3,82,0707:05_0707:18,-1,-1,6.47717,60
43,86,0707:30_0707:33,-1,-1,1.619292,60
43,87,0707:33_0707:35,-1,-1,1.619292,60
43,88,0707:33_0707:35,-1,-1,1.619292,60
55,89,0707:30_0707:33,-1,-1,1.619292,60
55,90,0707:33_0707:35,-1,-1,1.619292,60
55,91,0707:33_0707:35,-1,-1,1.619292,60
15,83,0707:35_0707:48,-1,-1,1.709253,60
15,84,0707:35_0707:48,-1,-1,6.47717,60
15,85,0707:35_0707:48,-1,-1,6.47717,60
3,80,0707:35_0707:48,-1,-1,1.619292,60
3,81,0707:35_0707:48,-1,-1,6.47717,60
3,82,0707:35_0707:48,-1,-1,6.47717,60
43,86,0708:00_0708:03,-1,-1,1.619292,60
43,87,0708:03_0708:05,-1,-1,1.619292,60
43,88,0708:03_0708:05,-1,-1,1.619292,60
55,89,0708:00_0708:03,-1,-1,1.619292,60
55,90,0708:03_0708:05,-1,-1,1.619292,60
55,91,0708:03_0708:05,-1,-1,1.619292,60
15,83,0708:05_0708:18,-1,-1,1.709253,60
15,84,0708:05_0708:18,-1,-1,6.47717,60
15,85,0708:05_0708:18,-1,-1,6.47717,60
3,80,0708:05_0708:18,-1,-1,1.619292,60
3,81,0708:05_0708:18,-1,-1,6.47717,60
3,82,0708:05_0708:18,-1,-1,6.47717,60
43,86,0708:30_0708:33,-1,-1,1.619292,60
43,87,0708:33_0708:35,-1,-1,1.619292,60
43,88,0708:33_0708:35,-1,-1,1.619292,60
55,89,0708:30_0708:33,-1,-1,1.619292,60
55,90,0708:33_0708:35,-1,-1,1.619292,60
55,91,0708:33_0708:35,-1,-1,1.619292,60
15,83,0708:35_0708:48,-1,-1,1.709253,60
15,84,0708:35_0708:48,-1,-1,6.47717,60
15,85,0708:35_0708:48,-1,-1,6.47717,60
3,80,0708:35_0708:48,-1,-1,1.619292,60
3,81,0708:35_0708:48,-1,-1,6.47717,60
3,82,0708:35_0708:48,-1,-1,6.47717,60
43,86,0709:00_0709:03,-1,-1,1.619292,60
43,87,0709:03_0709:05,-1,-1,1.619292,60
43,88,0709:03_0709:05,-1,-1,1.619292,60
55,89,0709:00_0709:03,-1,-1,1.619292,60
55,90,0709:03_0709:05,-1,-1,1.619292,60
55,91,0709:03_0709:05,-1,-1,1.619292,60
15,83,0709:05_0709:18,-1,-1,1.709253,60
15,84,0709:05_0709:18,-1,-1,6.47717,60
15,85,0709:05_0709:18,-1,-1,6.47717,60
3,80,0709:05_0709:18,-1,-1,1.619292,60
3,81,0709:05_0709:18,-1,-1,6.47717,60
3,82,0709:05_0709:18,-1,-1,6.47717,60
43,86,0709:30_0709:33,-1,-1,1.619292,60
43,87,0709:33_0709:35,-1,-1,1.619292,60
43,88,0709:33_0709:35,-1,-1,1.619292,60
55,89,0709:30_0709:33,-1,-1,1.619292,60
55,90,0709:33_0709:35,-1,-1,1.619292,60
55,91,0709:33_0709:35,-1,-1,1.619292,60
15,83,0709:35_0709:48,-1,-1,1.709253,60
15,84,0709:35_0709:48,-1,-1,6.47717,60
15,85,0709:35_0709:48,-1,-1,6.47717,60
3,80,0709:35_0709:48,-1,-1,1.619292,60
3,81,0709:35_0709:48,-1,-1,6.47717,60
3,82,0709:35_0709:48,-1,-1,6.47717,60
43,86,0710:00_0710:03,-1,-1,1.619292,60
43,87,0710:03_0710:05,-1,-1,1.619292,60
43,88,0710:03_0710:05,-1,-1,1.619292,60
55,89,0710:00_0710:03,-1,-1,1.619292,60
55,90,0710:03_0710:05,-1,-1,1.619292,60
55,91,0710:03_0710:05,-1,-1,1.619292,60
15,83,0710:05_0710:18,-1,-1,1.709253,60
15,84,0710:05_0710:18,-1,-1,6.47717,60
15,85,0710:05_0710:18,-1,-1,6.47717,60
3,80,0710:05_0710:18,-1,-1,1.619292,60
3,81,0710:05_0710:18,-1,-1,6.47717,60
3,82,0710:05_0710:18,-1,-1,6.47717,60
43,86,0710:30_0710:33,-1,-1,1.619292,60
43,87,0710:33_0710:35,-1,-1,1.619292,60
43,88,0710:33_0710:35,-1,-1,1.619292,60
55,89,0710:30_0710:33,-1,-1,1.619292,60
55,90,0710:33_0710:35,-1,-1,1.619292,60
55,91,0710:33_0710:35,-1,-1,1.619292,60
15,83,0710:35_0710:48,-1,-1,1.709253,60
15,84,0710:35_0710:48,-1,-1,6.47717,60
15,85,0710:35_0710:48,-1,-1,6.47717,60
3,80,0710:35_0710:48,-1,-1,1.619292,60
3,81,0710:35_0710:48,-1,-1,6.47717,60
3,82,0710:35_0710:48,-1,-1,6.47717,60
43,86,0711:00_0711:03,-1,-1,1.619292,60
43,87,0711:03_0711:05,-1,-1,1.619292,60
43,88,0711:03_0711:05,-1,-1,1.619292,60
55,89,0711:00_0711:03,-1,-1,1.619292,60
55,90,0711:03_0711:05,-1,-1,1.619292,60
55,91,0711:03_0711:05,-1,-1,1.619292,60
15,83,0711:05_0711:18,-1,-1,1.709253,60
15,84,0711:05_0711:18,-1,-1,6.47717,60
15,85,0711:05_0711:18,-1,-1,6.47717,60
3,80,0711:05_0711:18,-1,-1,1.619292,60
3,81,0711:05_0711:18,-1,-1,6.47717,60
3,82,0711:05_0711:18,-1,-1,6.47717,60
43,86,0711:30_0711:33,-1,-1,1.619292,60
43,87,0711:33_0711:35,-1,-1,1.619292,60
43,88,0711:33_0711:35,-1,-1,1.619292,60
55,89,0711:30_0711:33,-1,-1,1.619292,60
55,90,0711:33_0711:35,-1,-1,1.619292,60
55,91,0711:33_0711:35,-1,-1,1.619292,60
15,83,0711:35_0711:48,-1,-1,1.709253,60
15,84,0711:35_0711:48,-1,-1,6.47717,60
15,85,0711:35_0711:48,-1,-1,6.47717,60
3,80,0711:35_0711:48,-1,-1,1.619292,60
3,81,0711:35_0711:48,-1,-1,6.47717,60
3,82,0711:35_0711:48,-1,-1,6.47717,60
43,86,0712:00_0712:03,-1,-1,1.619292,60
43,87,0712:03_0712:05,-1,-1,1.619292,60
43,88,0712:03_0712:05,-1,-1,1.619292,60
55,89,0712:00_0712:03,-1,-1,1.619292,60
55,90,0712:03_0712:05,-1,-1,1.619292,60
55,91,0712:03_0712:05,-1,-1,1.619292,60
15,83,0712:05_0712:18,-1,-1,1.709253,60
15,84,0712:05_0712:18,-1,-1,6.47717,60
15,85,0712:05_0712:18,-1,-1,6.47717,60
3,80,0712:05_0712:18,-1,-1,1.619292,60
3,81,0712:05_0712:18,-1,-1,6.47717,60
3,82,0712:05_0712:18,-1,-1,6.47717,60
43,86,0712:30_0712:33,-1,-1,1.619292,60
43,87,0712:33_0712:35,-1,-1,1.619292,60
43,88,0712:33_0712:35,-1,-1,1.619292,60
55,89,0712:30_0712:33,-1,-1,1.619292,60
55,90,0712:33_0712:35,-1,-1,1.619292,60
55,91,0712:33_0712:35,-1,-1,1.619292,60
15,83,0712:35_0712:48,-1,-1,1.709253,60
15,84,0712:35_0712:48,-1,-1,6.47717,60
15,85,0712:35_0712:48,-1,-1,6.47717,60
3,80,0712:35_0712:48,-1,-1,1.619292,60
3,81,0712:35_0712:48,-1,-1,6.47717,60
3,82,0712:35_0712:48,-1,-1,6.47717,60
43,86,0713:00_0713:03,-1,-1,1.619292,60
43,87,0713:03_0713:05,-1,-1,1.619292,60
43,88,0713:03_0713:05,-1,-1,1.619292,60
55,89,0713:00_0713:03,-1,-1,1.619292,60
55,90,0713:03_0713:05,-1,-1,1.619292,60
55,91,0713:03_0713:05,-1,-1,1.619292,60
15,83,0713:05_0713:18,-1,-1,1.709253,60
15,84,0713:05_0713:18,-1,-1,6.47717,60
15,85,0713:05_0713:18,-1,-1,6.47717,60
3,80,0713:05_0713:18,-1,-1,1.619292,60
3,81,0713:05_0713:18,-1,-1,6.47717,60
3,82,0713:05_0713:18,-1,-1,6.47717,60
43,86,0713:30_0713:33,-1,-1,1.619292,60
43,87,0713:33_0713:35,-1,-1,1.619292,60
43,88,0713:33_0713:35,-1,-1,1.619292,60
55,89,0713:30_0713:33,-1,-1,1.619292,60
55,90,0713:33_0713:35,-1,-1,1.619292,60
55,91,0713:33_0713:35,-1,-1,1.619292,60
15,83,0713:35_0713:48,-1,-1,1.709253,60
15,84,0713:35_0713:48,-1,-1,6.47717,60
15,85,0713:35_0713:48,-1,-1,6.47717,60
3,80,0713:35_0713:48,-1,-1,1.619292,60
3,81,0713:35_0713:48,-1,-1,6.47717,60
3,82,0713:35_0713:48,-1,-1,6.47717,60
43,86,0714:00_0714:03,-1,-1,1.619292,60
43,87,0714:03_0714:05,-1,-1,1.619292,60
43,88,0714:03_0714:05,-1,-1,1.619292,60
55,89,0714:00_0714:03,-1,-1,1.619292,60
55,90,0714:03_0714:05,-1,-1,1.619292,60
55,91,0714:03_0714:05,-1,-1,1.619292,60
15,83,0714:05_0714:18,-1,-1,1.709253,60
15,84,0714:05_0714:18,-1,-1,6.47717,60
15,85,0714:05_0714:18,-1,-1,6.47717,60
3,80,0714:05_0714:18,-1,-1,1.619292,60
3,81,0714:05_0714:18,-1,-1,6.47717,60
3,82,0714:05_0714:18,-1,-1,6.47717,60
43,86,0714:30_0714:33,-1,-1,1.619292,60
43,87,0714:33_0714:35,-1,-1,1.619292,60
43,88,0714:33_0714:35,-1,-1,1.619292,60
55,89,0714:30_0714:33,-1,-1,1.619292,60
55,90,0714:33_0714:35,-1,-1,1.619292,60
55,91,0714:33_0714:35,-1,-1,1.619292,60
15,83,0714:35_0714:48,-1,-1,1.709253,60
15,84,0714:35_0714:48,-1,-1,6.47717,60
15,85,0714:35_0714:48,-1,-1,6.47717,60
3,80,0714:35_0714:48,-1,-1,1.619292,60
3,81,0714:35_0714:48,-1,-1,6.47717,60
3,82,0714:35_0714:48,-1,-1,6.47717,60
43,86,0715:00_0715:03,-1,-1,1.619292,60
43,87,0715:03_0715:05,-1,-1,1.619292,60
43,88,0715:03_0715:05,-1,-1,1.619292,60
55,89,0715:00_0715:03,-1,-1,1.619292,60
55,90,0715:03_0715:05,-1,-1,1.619292,60
55,91,0715:03_0715:05,-1,-1,1.619292,60
15,83,0715:05_0715:18,-1,-1,1.709253,60
15,84,0715:05_0715:18,-1,-1,6.47717,60
15,85,0715:05_0715:18,-1,-1,6.47717,60
3,80,0715:05_0715:18,-1,-1,1.619292,60
3,81,0715:05_0715:18,-1,-1,6.47717,60
3,82,0715:05_0715:18,-1,-1,6.47717,60
43,86,0715:30_0715:33,-1,-1,1.619292,60
43,87,0715:33_0715:35,-1,-1,1.619292,60
43,88,0715:33_0715:35,-1,-1,1.619292,60
55,89,0715:30_0715:33,-1,-1,1.619292,60
55,90,0715:33_0715:35,-1,-1,1.619292,60
55,91,0715:33_0715:35,-1,-1,1.619292,60
15,83,0715:35_0715:48,-1,-1,1.709253,60
15,84,0715:35_0715:48,-1,-1,6.47717,60
15,85,0715:35_0715:48,-1,-1,6.47717,60
3,80,0715:35_0715:48,-1,-1,1.619292,60
3,81,0715:35_0715:48,-1,-1,6.47717,60
3,82,0715:35_0715:48,-1,-1,6.47717,60
43,86,0716:00_0716:03,-1,-1,1.619292,60
43,87,0716:03_0716:05,-1,-1,1.619292,60
43,88,0716:03_0716:05,-1,-1,1.619292,60
55,89,0716:00_0716:03,-1,-1,1.619292,60
55,90,0716:03_0716:05,-1,-1,1.619292,60
55,91,0716:03_0716:05,-1,-1,1.619292,60
15,83,0716:05_0716:18,-1,-1,1.709253,60
15,84,0716:05_0716:18,-1,-1,6.47717,60
15,85,0716:05_0716:18,-1,-1,6.47717,60
3,80,0716:05_0716:18,-1,-1,1.619292,60
3,81,0716:05_0716:18,-1,-1,6.47717,60
3,82,0716:05_0716:18,-1,-1,6.47717,60
43,86,0716:30_0716:33,-1,-1,1.619292,60
43,87,0716:33_0716:35,-1,-1,1.619292,60
43,88,0716:33_0716:35,-1,-1,1.619292,60
55,89,0716:30_0716:33,-1,-1,1.619292,60
55,90,0716:33_0716:35,-1,-1,1.619292,60
55,91,0716:33_0716:35,-1,-1,1.619292,60
15,83,0716:35_0716:48,-1,-1,1.709253,60
15,84,0716:35_0716:48,-1,-1,6.47717,60
15,85,0716:35_0716:48,-1,-1,6.47717,60
3,80,0716:35_0716:48,-1,-1,1.619292,60
3,81,0716:35_0716:48,-1,-1,6.47717,60
3,82,0716:35_0716:48,-1,-1,6.47717,60
43,86,0717:00_0717:03,-1,-1,1.619292,60
43,87,0717:03_0717:05,-1,-1,1.619292,60
43,88,0717:03_0717:05,-1,-1,1.619292,60
55,89,0717:00_0717:03,-1,-1,1.619292,60
55,90,0717:03_0717:05,-1,-1,1.619292,60
55,91,0717:03_0717:05,-1,-1,1.619292,60
15,83,0717:05_0717:18,-1,-1,1.709253,60
15,84,0717:05_0717:18,-1,-1,6.47717,60
15,85,0717:05_0717:18,-1,-1,6.47717,60
3,80,0717:05_0717:18,-1,-1,1.619292,60
3,81,0717:05_0717:18,-1,-1,6.47717,60
3,82,0717:05_0717:18,-1,-1,6.47717,60
43,86,0717:30_0717:33,-1,-1,1.619292,60
43,87,0717:33_0717:35,-1,-1,1.619292,60
43,88,0717:33_0717:35,-1,-1,1.619292,60
55,89,0717:30_0717:33,-1,-1,1.619292,60
55,90,0717:33_0717:35,-1,-1,1.619292,60
55,91,0717:33_0717:35,-1,-1,1.619292,60
15,83,0717:35_0717:48,-1,-1,1.709253,60
15,84,0717:35_0717:48,-1,-1,6.47717,60
15,85,0717:35_0717:48,-1,-1,6.47717,60
3,80,0717:35_0717:48,-1,-1,1.619292,60
3,81,0717:35_0717:48,-1,-1,6.47717,60
3,82,0717:35_0717:48,-1,-1,6.47717,60
43,86,0718:00_0718:03,-1,-1,1.619292,60
43,87,0718:03_0718:05,-1,-1,1.619292,60
43,88,0718:03_0718:05,-1,-1,1.619292,60
55,89,0718:00_0718:03,-1,-1,1.619292,60
55,90,0718:03_0718:05,-1,-1,1.619292,60
55,91,0718:03_0718:05,-1,-1,1.619292,60
15,83,0718:05_0718:18,-1,-1,1.709253,60
15,84,0718:05_0718:18,-1,-1,6.47717,60
15,85,0718:05_0718:18,-1,-1,6.47717,60
3,80,0718:05_0718:18,-1,-1,1.619292,60
3,81,0718:05_0718:18,-1,-1,6.47717,60
3,82,0718:05_0718:18,-1,-1,6.47717,60
43,86,0718:30_0718:33,-1,-1,1.619292,60
43,87,0718:33_0718:35,-1,-1,1.619292,60
43,88,0718:33_0718:35,-1,-1,1.619292,60
55,89,0718:30_0718:33,-1,-1,1.619292,60
55,90,0718:33_0718:35,-1,-1,1.619292,60
55,91,0718:33_0718:35,-1,-1,1.619292,60
15,83,0718:35_0718:48,-1,-1,1.709253,60
15,84,0718:35_0718:48,-1,-1,6.47717,60
15,85,0718:35_0718:48,-1,-1,6.47717,60
3,80,0718:35_0718:48,-1,-1,1.619292,60
3,81,0718:35_0718:48,-1,-1,6.47717,60
3,82,0718:35_0718:48,-1,-1,6.47717,60
43,86,0719:00_0719:03,-1,-1,1.619292,60
43,87,0719:03_0719:05,-1,-1,1.619292,60
43,88,0719:03_0719:05,-1,-1,1.619292,60
55,89,0719:00_0719:03,-1,-1,1.619292,60
55,90,0719:03_0719:05,-1,-1,1.619292,60
55,91,0719:03_0719:05,-1,-1,1.619292,60
15,83,0719:05_0719:18,-1,-1,1.709253,60
15,84,0719:05_0719:18,-1,-1,6.47717,60
15,85,0719:05_0719:18,-1,-1,6.47717,60
3,80,0719:05_0719:18,-1,-1,1.619292,60
3,81,0719:05_0719:18,-1,-1,6.47717,60
3,82,0719:05_0719:18,-1,-1,6.47717,60
43,86,0719:30_0719:33,-1,-1,1.619292,60
43,87,0719:33_0719:35,-1,-1,1.619292,60
43,88,0719:33_0719:35,-1,-1,1.619292,60
55,89,0719:30_0719:33,-1,-1,1.619292,60
55,90,0719:33_0719:35,-1,-1,1.619292,60
55,91,0719:33_0719:35,-1,-1,1.619292,60
15,83,0719:35_0719:48,-1,-1,1.709253,60
15,84,0719:35_0719:48,-1,-1,6.47717,60
15,85,0719:35_0719:48,-1,-1,6.47717,60
3,80,0719:35_0719:48,-1,-1,1.619292,60
3,81,0719:35_0719:48,-1,-1,6.47717,60
3,82,0719:35_0719:48,-1,-1,6.47717,60
43,86,0720:00_0720:03,-1,-1,1.619292,60
43,87,0720:03_0720:05,-1,-1,1.619292,60
43,88,0720:03_0720:05,-1,-1,1.619292,60
55,89,0720:00_0720:03,-1,-1,1.619292,60
55,90,0720:03_0720:05,-1,-1,1.619292,60
55,91,0720:03_0720:05,-1,-1,1.619292,60
15,83,0720:05_0720:18,-1,-1,1.709253,60
15,84,0720:05_0720:18,-1,-1,6.47717,60
15,85,0720:05_0720:18,-1,-1,6.47717,60
3,80,0720:05_0720:18,-1,-1,1.619292,60
3,81,0720:05_0720:18,-1,-1,6.47717,60
3,82,0720:05_0720:18,-1,-1,6.47717,60
43,86,0720:30_0720:33,-1,-1,1.619292,60
43,87,0720:33_0720:35,-1,-1,1.619292,60
43,88,0720:33_0720:35,-1,-1,1.619292,60
55,89,0720:30_0720:33,-1,-1,1.619292,60
55,90,0720:33_0720:35,-1,-1,1.619292,60
55,91,0720:33_0720:35,-1,-1,1.619292,60
15,83,0720:35_0720:48,-1,-1,1.709253,60
15,84,0720:35_0720:48,-1,-1,6.47717,60
15,85,0720:35_0720:48,-1,-1,6.47717,60
3,80,0720:35_0720:48,-1,-1,1.619292,60
3,81,0720:35_0720:48,-1,-1,6.47717,60
3,82,0720:35_0720:48,-1,-1,6.47717,60
43,86,0721:00_0721:03,-1,-1,1.619292,60
43,87,0721:03_0721:05,-1,-1,1.619292,60
43,88,0721:03_0721:05,-1,-1,1.619292,60
55,89,0721:00_0721:03,-1,-1,1.619292,60
55,90,0721:03_0721:05,-1,-1,1.619292,60
55,91,0721:03_0721:05,-1,-1,1.619292,60
15,83,0721:05_0721:18,-1,-1,1.709253,60
15,84,0721:05_0721:18,-1,-1,6.47717,60
15,85,0721:05_0721:18,-1,-1,6.47717,60
3,80,0721:05_0721:18,-1,-1,1.619292,60
3,81,0721:05_0721:18,-1,-1,6.47717,60
3,82,0721:05_0721:18,-1,-1,6.47717,60
43,86,0721:30_0721:33,-1,-1,1.619292,60
